Gene,CB_Exc,HB_Exc,Tel_Exc,MB_Inh,Purkinje
ZXDB,0.0025815419748796108,0.003476533399553017,0.005145135702954166,0.002399852316780506,0.0028080247106174534
ZSCAN22,0.0008936106836121729,0.0017737415303841924,0.0020151781503237147,0.0010460894714171436,0.0017784156500577205
ZNF502,0.004170183190190141,0.0062790450175600416,0.007803455816147151,0.005876561442372777,0.007519266169542292
ZNF470,0.0013404160254182594,0.0019865905140302956,0.0031299575526304506,0.0015075995323364717,0.002090418395681882
ZNF778,0.003624087772427146,0.005640498066621732,0.006517171890408609,0.0038459171743277336,0.005974852578702693
ZNF687,0.0031772824306210592,0.0028734612792223916,0.003944604038931526,0.001415297520152606,0.0017940157873389286
ZNF347,0.002730477088814973,0.003512008230160701,0.006602924152124512,0.0038766845117223555,0.004024835418551683
ZNF696,0.003524797696470238,0.004044130689275958,0.005016507310380312,0.002430619654175128,0.0039468347321456425
FOXF1,0.0003475152658491784,0.0004966476285075739,0.0011576555331646872,9.230201218386561e-05,7.800068640604038e-05
ZNF749,0.002879412202750335,0.003086310262868495,0.005016507310380312,0.0031690357516460524,0.0035100308882718167
NPAS1,0.001936156481159708,0.002057540175245663,0.0033443382069202076,0.0021537136176235307,0.0023868210040248355
ZBED2,0.0,0.0,0.0,0.0,0.0
ZNF207,0.04199970212977213,0.047713647167334776,0.06298503623033057,0.05710417820441819,0.04588000374403295
ZNF792,0.0006453854937199027,0.0011351945794458832,0.001586416841744201,0.0008922527844440342,0.0015444135908395994
ZIC3,0.009035396912078638,0.008407534854021072,0.0012005316640226386,0.0036305458125653806,0.0034788306137094006
SP6,9.92900759569081e-05,0.00017737415303841923,0.00012862839257385414,3.076733739462187e-05,3.120027456241615e-05
ZNF576,4.964503797845405e-05,7.09496612153677e-05,0.00017150452343180553,3.076733739462187e-05,6.24005491248323e-05
PURB,0.034850816660874744,0.03033098016956969,0.03773099515499721,0.025475355362746907,0.02235499672397117
ZNF383,0.005907759519436033,0.008620383837667176,0.011748059855078678,0.0075687649990769795,0.008736076877476523
HOXC13,0.0,3.547483060768385e-05,0.0,0.0,1.5600137281208075e-05
POU5F1,0.0,0.0,0.0,3.076733739462187e-05,1.5600137281208075e-05
BHLHA15,0.0,0.0,0.0,3.076733739462187e-05,1.5600137281208075e-05
HNF4A,0.00014893511393536217,0.0002837986448614708,0.00021438065428975689,0.00015383668697310933,6.24005491248323e-05
FOXN3,0.7012858064836419,0.29993969278796695,0.7593362774943189,0.5490123684696326,0.4708745436959845
OVOL2,0.00759569081070347,0.003547483060768385,0.009046863611027741,0.003569011137776137,0.006146454088795982
ETV6,0.6589882341259992,0.25882436411366133,0.10028727007674827,0.16826656821118702,0.10572213035474712
HOXC10,0.0,3.547483060768385e-05,4.287613085795138e-05,3.076733739462187e-05,3.120027456241615e-05
